"","ActivityName","SubjectNumber","N","ActivityNumber","timeBodyAccerelometer-mean()-X","timeBodyAccerelometer-mean()-Y","timeBodyAccerelometer-mean()-Z","timeBodyAccerelometer-std()-X","timeBodyAccerelometer-std()-Y","timeBodyAccerelometer-std()-Z","timeGravityAccerelometer-mean()-X","timeGravityAccerelometer-mean()-Y","timeGravityAccerelometer-mean()-Z","timeGravityAccerelometer-std()-X","timeGravityAccerelometer-std()-Y","timeGravityAccerelometer-std()-Z","timeBodyAccerelometerJerk-mean()-X","timeBodyAccerelometerJerk-mean()-Y","timeBodyAccerelometerJerk-mean()-Z","timeBodyAccerelometerJerk-std()-X","timeBodyAccerelometerJerk-std()-Y","timeBodyAccerelometerJerk-std()-Z","timeBodyGyroscope-mean()-X","timeBodyGyroscope-mean()-Y","timeBodyGyroscope-mean()-Z","timeBodyGyroscope-std()-X","timeBodyGyroscope-std()-Y","timeBodyGyroscope-std()-Z","timeBodyGyroscopeJerk-mean()-X","timeBodyGyroscopeJerk-mean()-Y","timeBodyGyroscopeJerk-mean()-Z","timeBodyGyroscopeJerk-std()-X","timeBodyGyroscopeJerk-std()-Y","timeBodyGyroscopeJerk-std()-Z","timeBodyAccerelometerMagnitude-mean()","timeBodyAccerelometerMagnitude-std()","timeGravityAccerelometerMagnitude-mean()","timeGravityAccerelometerMagnitude-std()","timeBodyAccerelometerJerkMagnitude-mean()","timeBodyAccerelometerJerkMagnitude-std()","timeBodyGyroscopeMagnitude-mean()","timeBodyGyroscopeMagnitude-std()","timeBodyGyroscopeJerkMagnitude-mean()","timeBodyGyroscopeJerkMagnitude-std()","freqBodyAccerelometer-mean()-X","freqBodyAccerelometer-mean()-Y","freqBodyAccerelometer-mean()-Z","freqBodyAccerelometer-std()-X","freqBodyAccerelometer-std()-Y","freqBodyAccerelometer-std()-Z","freqBodyAccerelometer-meanFrequency()-X","freqBodyAccerelometer-meanFrequency()-Y","freqBodyAccerelometer-meanFrequency()-Z","freqBodyAccerelometerJerk-mean()-X","freqBodyAccerelometerJerk-mean()-Y","freqBodyAccerelometerJerk-mean()-Z","freqBodyAccerelometerJerk-std()-X","freqBodyAccerelometerJerk-std()-Y","freqBodyAccerelometerJerk-std()-Z","freqBodyAccerelometerJerk-meanFrequency()-X","freqBodyAccerelometerJerk-meanFrequency()-Y","freqBodyAccerelometerJerk-meanFrequency()-Z","freqBodyGyroscope-mean()-X","freqBodyGyroscope-mean()-Y","freqBodyGyroscope-mean()-Z","freqBodyGyroscope-std()-X","freqBodyGyroscope-std()-Y","freqBodyGyroscope-std()-Z","freqBodyGyroscope-meanFrequency()-X","freqBodyGyroscope-meanFrequency()-Y","freqBodyGyroscope-meanFrequency()-Z","freqBodyAccerelometerMagnitude-mean()","freqBodyAccerelometerMagnitude-std()","freqBodyAccerelometerMagnitude-meanFrequency()","freqBodyBodyAccerelometerJerkMagnitude-mean()","freqBodyBodyAccerelometerJerkMagnitude-std()","freqBodyBodyAccerelometerJerkMagnitude-meanFrequency()","freqBodyBodyGyroscopeMagnitude-mean()","freqBodyBodyGyroscopeMagnitude-std()","freqBodyBodyGyroscopeMagnitude-meanFrequency()","freqBodyBodyGyroscopeJerkMagnitude-mean()","freqBodyBodyGyroscopeJerkMagnitude-std()","freqBodyBodyGyroscopeJerkMagnitude-meanFrequency()"
"88","WALKING_DOWNSTAIRS",28,46,3,0.277566965173913,-0.0249735140891304,-0.116210200795652,-0.0488359246086956,-0.0628976003804348,-0.173539683065217,0.927599454347826,-0.205806613913044,-0.10457815634587,-0.951485673478261,-0.940754621304348,-0.897745931956522,0.0774256695652174,-0.0101877107891304,-0.00505731348913043,-0.120250296907609,-0.230243473841304,-0.435797996173913,-0.120558005847826,-0.0265307884810869,0.100741614348043,-0.375449875043478,-0.363390512347826,-0.341606505934783,-0.0632706210217391,-0.0265370498780435,-0.0622387889695652,-0.419244045115217,-0.405831066782609,-0.409645236804348,-0.0183462790152174,-0.0176585838695652,-0.0183462790152174,-0.0176585838695652,-0.219729752689783,-0.0877604136043478,-0.182241272130435,-0.27825718373913,-0.431855573260869,-0.3906587895,-0.076976174826087,-0.090730744826087,-0.231392821984783,-0.0394853703695652,-0.108710639456522,-0.211030520869565,-0.348759929,-0.0363877452891304,0.0616163988847826,-0.166361116984783,-0.260682126203696,-0.382070938019565,-0.152555279317391,-0.250458035782609,-0.488599726173913,-0.317727186154348,-0.39970281273913,-0.361118012930435,-0.29483920173913,-0.308904085947826,-0.269114094586957,-0.405261535630435,-0.405117322608696,-0.432605759782609,-0.156255291543478,0.098115268676087,-0.058834565473913,-0.0116701370913043,-0.175627413230435,0.0608730188804348,-0.0826620269130435,-0.104101357708696,0.0569906815108696,-0.31442431176087,-0.382517403260869,0.100573248302804,-0.393998962173913,-0.431385443376087,0.0585872199684783
"89","WALKING_DOWNSTAIRS",29,48,3,0.271206655520833,-0.011974942925,-0.116224816541667,-0.857823523270833,-0.8141183263125,-0.824925748395833,0.878098591875,0.02359401875,0.066107278125,-0.969471503125,-0.938532069854167,-0.936579420208333,0.0814027505395833,-0.00328708789229167,-0.0124913280683333,-0.882902749166667,-0.89389812625,-0.916999343333333,-0.0593298276875,-0.0678180644354167,0.0648619204791667,-0.869436945208333,-0.906710905625,-0.858956908125,-0.0909610045604167,-0.0404244991520833,-0.0512858220625,-0.916099063333333,-0.932701232708334,-0.920220571041667,-0.822214145770833,-0.8274474733125,-0.822214145770833,-0.8274474733125,-0.887944890833333,-0.891474551458333,-0.8196786814375,-0.861705774375,-0.927103074375,-0.93392700625,-0.867709352291667,-0.839225247916667,-0.855098404791667,-0.854370883895834,-0.813763676041667,-0.822482808333333,-0.113085622035417,-0.0178665808770833,0.07701628075,-0.891889450208333,-0.899345789375,-0.908840844791667,-0.884260283333333,-0.895267605833333,-0.923696683125,0.17916125021875,-0.108451521027083,-0.0827619469916667,-0.873144623541667,-0.905610539791666,-0.862029425,-0.870441645208333,-0.908524017916666,-0.871069855,-0.104338605125,-0.186296350845833,-0.112471917655417,-0.847385791666666,-0.843976121666667,0.0800548364633333,-0.888809512083333,-0.894620204791667,0.287531083460417,-0.890204973125,-0.867393293541667,-0.121797054981644,-0.932748285625,-0.940359665625,0.125741682895833
"90","WALKING_DOWNSTAIRS",30,62,3,0.283025261129032,-0.0178496797691935,-0.111203308225806,-0.55598222233871,-0.288503854741936,-0.601052354887097,0.437498503548387,0.229484317419355,0.192226789813274,-0.973954976935484,-0.968282774516129,-0.957718389354839,0.0674057642580645,0.00854951902580646,-0.00923272665548387,-0.557245574374194,-0.347112036322581,-0.70201759483871,-0.0284595534690323,-0.0609945133012903,0.0948011800562903,-0.538421333370968,-0.543694602025806,-0.599640512612903,-0.109198140064516,-0.0296889839451613,-0.0699626263387097,-0.5452650125,-0.665257757258065,-0.684391508306451,-0.466397143704839,-0.52708798016129,-0.466397143704839,-0.52708798016129,-0.505788387174194,-0.515528554883871,-0.443069680704839,-0.53354200513871,-0.62509946716129,-0.685898578274194,-0.545186254424194,-0.3013019925,-0.613213813129032,-0.56100224683871,-0.327079362193548,-0.626802106751613,-0.185622611853226,0.121216708070968,0.131170099167742,-0.571950390758065,-0.415172387796774,-0.679153181870968,-0.581854015677419,-0.317624266687097,-0.723206760548387,-0.0300992524516129,-0.173956041474194,-0.0304007056467742,-0.466992825206452,-0.566839919354839,-0.589342266908548,-0.562942605854838,-0.535258568040323,-0.64086685032258,-0.0752248543274193,-0.0514551198370968,0.0482242474096774,-0.473922793725806,-0.634280884241936,0.231874571759677,-0.489336914129032,-0.555329812403226,0.222875124440323,-0.555825948209677,-0.60019786433871,0.0922446983414516,-0.670678779890323,-0.730055432096774,0.284448357548387
"91","SITTING",2,46,4,0.269908623478261,-0.0255774409956522,-0.10366016226087,-0.37487518303913,-0.0574163589130435,-0.238156258521739,0.937349276521739,-0.203345506246957,-0.0283525130678261,-0.950950786521739,-0.943219586304348,-0.893028733695652,0.099549503173913,-0.0101511490478261,-0.0547437666869565,-0.335848027869565,-0.212226318630435,-0.536573852413044,0.0705535732217391,-0.140858899826087,0.06822352145,-0.477011576765217,-0.233731779315217,-0.337920390545652,-0.0966216354130435,-0.0594198125,-0.0825046472086956,-0.470590158141304,-0.495020347109565,-0.562137199565217,-0.207631609304348,-0.370677780652174,-0.207631609304348,-0.370677780652174,-0.313484368565217,-0.336199860813043,-0.19031773005,-0.30046308898913,-0.49104837273913,-0.540414342608696,-0.337141772715217,-0.0740770246739131,-0.318083162043478,-0.39174354328913,-0.109611644,-0.261797722152174,-0.169681928991304,0.0292870875347826,0.0114841825652174,-0.340317357669565,-0.245439458895652,-0.480564894282609,-0.393330602967391,-0.230523964130435,-0.593016379521739,0.0172103202017391,-0.260286579586956,-0.110172687584783,-0.366515740086957,-0.253952627280435,-0.326547285376087,-0.513734099521739,-0.230723018869565,-0.405133427921739,-0.170061194671739,-0.15734087195,-0.0890574871891304,-0.287238246,-0.523339178804348,0.201868643845435,-0.27491212338913,-0.430174757586957,0.25367684346087,-0.333185343608696,-0.402662488684783,0.00687242306521739,-0.512965429152174,-0.613387899673913,0.322509511934783
"92","SITTING",4,50,4,0.2596092754,-0.0122525529292,-0.100877794784,-0.9639153608,-0.9245828174,-0.891562614,0.6895841952,0.08902495132,0.18378995488,-0.947017873,-0.947726506,-0.8958884585,0.08337720908,0.01342141687144,0.0010075196178,-0.9756130144,-0.9696242696,-0.9655386444,-0.02876949867,-0.067708122562,0.09238453276,-0.9617649238,-0.9565758166,-0.9593500132,-0.094290553,-0.04482525934,-0.05148707912,-0.967626192,-0.9769626006,-0.9831033406,-0.9293898674,-0.89772061844,-0.9293898674,-0.89772061844,-0.9722956728,-0.9600391316,-0.9195136186,-0.927094378,-0.979319414,-0.9683257878,-0.9671790016,-0.9349272082,-0.9234909572,-0.9629412524,-0.9238107032,-0.8843595046,-0.150615181356,0.08939306006,0.0578817704,-0.9754901022,-0.969364246,-0.9617899482,-0.9780952472,-0.9723071074,-0.9678821276,0.16673170784,-0.068641180034,0.004861625794,-0.953263841,-0.960328634,-0.960258001,-0.9647905512,-0.9551842732,-0.9628048088,-0.003294710994,-0.2189827821486,0.01478194678,-0.9211675398,-0.902285456428,0.089823414508,-0.9598351924,-0.959576564,0.236601167036,-0.9407324536,-0.9314529166,-0.14223309458,-0.9687475736,-0.9698163382,0.12619617096
"93","SITTING",9,50,4,0.26678895694,-0.022175397722,-0.10520597178,-0.429073682282,-0.1179356824,-0.3179595264,0.287667085,0.0578011792,0.2017355162,-0.94008147192,-0.948410385,-0.94234863874,0.0883251693,-0.0067921751212,-0.0153190521902,-0.4747549937,-0.23948422948,-0.495871031004,-0.011305930212,-0.089177688234,0.09035212533,-0.56789540556,-0.4801399489,-0.33308448437,-0.106297995124,-0.0386202682344,-0.05737044388,-0.6212495636,-0.595163781506,-0.5692903435,-0.278158685966,-0.416328709696,-0.278158685966,-0.416328709696,-0.3553050169416,-0.44332985562,-0.3673195002672,-0.528663445476,-0.57882028924,-0.66028317606,-0.4826879916,-0.1654103188,-0.3892492746,-0.414145341604,-0.15268350852,-0.334743437872,-0.484756487998,-0.087516535252,0.1859309245948,-0.5153393818,-0.3186315243,-0.480391790716,-0.48068170888,-0.2078504022,-0.51100989954,-0.173625737624,-0.225387260124,-0.130447411284,-0.52594014812,-0.47780945784,-0.35740291214,-0.58408434648,-0.4879946391,-0.38827780766,-0.248142336364,-0.2583949306,-0.0675031518738,-0.366368043914,-0.54065657432,0.0105067343400001,-0.397910059516,-0.51169620004,0.33419302308,-0.561234813772,-0.5903318008,-0.038712458626,-0.643608544326,-0.7074551189,0.214895721974
"94","SITTING",10,54,4,0.27063954637037,-0.0213044665407407,-0.111357892240741,-0.444123954796296,-0.166195018851852,-0.264420433122222,0.878748037962963,-0.199100929259259,-0.146665147222222,-0.955319636111111,-0.952544899444444,-0.92555596962963,0.0903620100466667,0.00714543687759259,-0.0263361082337037,-0.382172177981481,-0.343809088503704,-0.519106033425926,0.0464032553703704,-0.1094811349,-0.0145987282185185,-0.627015625055555,-0.48470231857963,-0.158807715851852,-0.12080890215,-0.0305735342592593,-0.0384650618055556,-0.667276355555555,-0.570551912756667,-0.574958617277778,-0.283326502277778,-0.433311730703704,-0.283326502277778,-0.433311730703704,-0.358074250409259,-0.417296538296296,-0.299741916033333,-0.480675438796296,-0.580812928666667,-0.626889124888889,-0.428830736796296,-0.20291682137037,-0.347062032635185,-0.451581875833333,-0.201673336740741,-0.278967246301852,-0.121126640281481,-0.0337762370166666,0.0817812091111111,-0.405731594796296,-0.358028068840741,-0.486962105324074,-0.41358369887037,-0.375770374466667,-0.549961988037037,0.0446374184259259,-0.167923322703704,-0.157513006277778,-0.566515045888889,-0.46385454787037,-0.228719556661111,-0.648373136851852,-0.502877112203704,-0.220024695814815,-0.154378037685185,0.0194870637907407,-0.119444648111111,-0.360700894446296,-0.567757279833333,0.200905780777778,-0.358615890925926,-0.507561588888889,0.308374772537037,-0.527820554740741,-0.54269805412963,-0.0207627153333333,-0.61078201307037,-0.67692642537037,0.254688165388889
"95","SITTING",12,51,4,0.279459640588235,-0.0159898128,-0.112577747490196,-0.989201713529412,-0.953587524901961,-0.977702190588235,0.378358923333333,0.561242587901961,0.216329758823529,-0.982626175294118,-0.96415627254902,-0.977405568431372,0.076164482372549,0.00700392094,0.00718494056666666,-0.991826223529412,-0.984921242352941,-0.990040574117647,-0.0321700105662745,-0.0607731863549019,0.109503499431373,-0.988895715882353,-0.988362777254901,-0.959309895686274,-0.0977552296862745,-0.0416028062176471,-0.0598116196,-0.99414295254902,-0.995512375490196,-0.992087915294118,-0.976040882745098,-0.963374977058823,-0.976040882745098,-0.963374977058823,-0.99081611627451,-0.989289886078431,-0.94870594372549,-0.962769210196078,-0.995982751372549,-0.994076470784314,-0.989572354313725,-0.964036809803921,-0.98175988,-0.989112193529412,-0.951401925490196,-0.976680233137255,-0.0509065966235294,0.187927615098039,0.276546500627451,-0.991658040196078,-0.985061332941176,-0.98806454745098,-0.99279763882353,-0.985921332352941,-0.990676626666667,0.213004529356863,0.0359476488039216,0.14066695067451,-0.986867954901961,-0.989687158823529,-0.964265338627452,-0.989554680196078,-0.987654229607843,-0.961572545882353,0.105024859126275,-0.0268876010784314,0.0488190972941177,-0.972297621372549,-0.964304848039216,0.317949191901961,-0.989304311960784,-0.988072264509804,0.319490979168627,-0.975403716666666,-0.961596621568627,0.0144498759411765,-0.994656171764706,-0.993525575098039,0.337619152911765
"96","SITTING",13,49,4,0.279961468163265,-0.0148623856338775,-0.106770702979592,-0.322816187591837,-0.165317201326531,-0.48582317755102,0.825133978571429,-0.0918887006122449,0.176658503265306,-0.970467243673469,-0.955405708979592,-0.951389144489796,0.0575736837959184,0.0172397359673469,-0.011239058077551,-0.401004434865306,-0.303570525102041,-0.708587511020408,-0.0838335128265306,-0.0505616664428571,0.0640572325714286,-0.587492495510204,-0.562880833877551,-0.455786610816327,-0.0878846608367347,-0.0482029032632653,-0.0275213103122449,-0.604420856122449,-0.752216929795918,-0.593821875306122,-0.254092541326531,-0.381166912936735,-0.254092541326531,-0.381166912936735,-0.426602799020408,-0.412349033877551,-0.430602594040816,-0.543126841606123,-0.669330433673469,-0.764934576734694,-0.350239094428571,-0.206461458938776,-0.569326439387755,-0.314232487918367,-0.197319744979592,-0.483300794285715,-0.340371383612245,0.0135202879755102,0.0091919633342857,-0.424707750993877,-0.346150688302041,-0.673090950204082,-0.430730034897959,-0.304324089897959,-0.74368906122449,-0.275469668714286,-0.369138938326531,-0.152814562734694,-0.515590360612245,-0.615407475102041,-0.432495874693877,-0.612555826183674,-0.537136125510204,-0.51373996,-0.159765034183673,-0.239225056591837,-0.147046995387755,-0.345265513530612,-0.498988255055102,0.105857320464143,-0.392603317995918,-0.442879245204082,0.119910883108163,-0.609376819795918,-0.579580905714286,-0.0476503861477551,-0.756614631020408,-0.793204345918367,0.112705044281633
"97","SITTING",18,57,4,0.278188805964912,-0.0238465625912281,-0.11006062654386,-0.514891224929825,-0.456263604142105,-0.528794667473684,0.924189764912281,-0.260234558947368,0.134917855175439,-0.97065366245614,-0.952258512280702,-0.946906246491228,0.105492726105263,-0.0058282575122807,-0.00396192959280702,-0.634327997087719,-0.639861376754386,-0.84220045122807,-0.0381437769689474,-0.0729437962105263,0.0748921394824561,-0.676580102929825,-0.586035319122807,-0.763826657719298,-0.0753367678122807,-0.0612583177385965,-0.0413742164885965,-0.78436601754386,-0.866197282105263,-0.831005537017544,-0.459383389526316,-0.551659197175439,-0.459383389526316,-0.551659197175439,-0.673148204403509,-0.667172320719298,-0.539554471491228,-0.606757187631579,-0.833344730701754,-0.867141100175439,-0.575940030157895,-0.538726659789474,-0.696384405964912,-0.493520286491228,-0.451724531733333,-0.490936900035088,-0.212926642235088,-0.0570978573508772,-0.0784527746140351,-0.651001028517544,-0.657190824684211,-0.825372009824561,-0.650520822982456,-0.645297512245614,-0.85774579122807,-0.0692027505140351,-0.280952185,-0.205839501222807,-0.664026648596491,-0.741056757368421,-0.749906051578948,-0.684818626666667,-0.520498017177193,-0.79041966245614,-0.24579943531579,-0.269018483338596,-0.104491771419649,-0.564624590947368,-0.614609533859649,0.097273050754386,-0.651852147877193,-0.689886511578947,0.17241455551,-0.710409476140351,-0.611999579824561,-0.202135447236842,-0.862206052105263,-0.883517788245614,0.114258647666667
"98","SITTING",20,66,4,0.276857435454545,-0.0158715709393939,-0.107553573363636,-0.887700648939394,-0.794734161672727,-0.901549316060606,0.475100202424242,0.443596516836364,0.0841474182121212,-0.984329685757576,-0.974153499090909,-0.976617924545454,0.0836271142590909,0.00835268802257576,0.00739471633318182,-0.882533699090909,-0.825058350787879,-0.936847798939394,-0.0187411903242424,-0.0644267309060606,0.117958718651515,-0.920635428030303,-0.902463158030303,-0.875489358333333,-0.102412457212121,-0.0436098857969697,-0.0621232696681818,-0.90895684469697,-0.943619056818182,-0.910284298787879,-0.856319192575758,-0.881799990454545,-0.856319192575758,-0.881799990454545,-0.876925891515151,-0.869689159696969,-0.871176713636364,-0.894172471666667,-0.927855004393939,-0.940748692424242,-0.880749396212121,-0.800781236259091,-0.913525797424242,-0.890675318181818,-0.804073995351516,-0.902316354090909,-0.109895443778788,0.130797779943939,0.175194766657576,-0.888184649393939,-0.837458924363636,-0.930911892878788,-0.887212564545455,-0.823215919837879,-0.941320972878788,0.0477057479851515,-0.161023135865152,-0.0375797818675758,-0.904460900606061,-0.918684077424242,-0.865370044090909,-0.926051781212121,-0.894921327727273,-0.890495362424243,-0.0219152564106061,-0.0270431086712121,-0.0267633848121212,-0.877039663787879,-0.902484560909091,0.196285245787879,-0.869264451060606,-0.870148147424242,0.163364612890909,-0.909115675303031,-0.902531672727273,-0.050193143915,-0.94291777030303,-0.941906075909091,0.0637397577424242
"99","SITTING",24,68,4,0.270992004867647,-0.0231078765416176,-0.110201190455882,-0.147966576329412,0.0161164663161765,-0.371234316617647,0.936327615882353,-0.249677385882353,0.100474073161765,-0.96356008,-0.933336673823529,-0.925982519264706,0.0949298205397059,0.00928690856794118,-0.030971415875,-0.307628289161765,-0.206110524654412,-0.694566031911765,-0.0990043397882353,-0.0443319218691177,0.0711556598827132,-0.481407555407353,-0.431822568970588,-0.490666589558823,-0.0415387734955882,-0.0530107502617647,-0.0417211768941177,-0.567167358088235,-0.749102655882353,-0.593911986176471,-0.0760338533985294,-0.212802818904412,-0.0760338533985294,-0.212802818904412,-0.355835940352941,-0.309752198176471,-0.282685511235294,-0.427972171573529,-0.66158531132353,-0.738545651029412,-0.215689665802941,-0.0530877489744118,-0.529225338235294,-0.125247480041177,-0.0147151592632353,-0.348677169386765,-0.465015992058824,-0.073274898982353,-0.130197704294118,-0.349028013094118,-0.256809906877941,-0.664488405,-0.327090686227941,-0.204093600352941,-0.723356676323529,-0.4353728275,-0.479036215441177,-0.250253910279412,-0.425489006897059,-0.570890951470588,-0.449515264411765,-0.503972679588236,-0.369093547205882,-0.551874813970588,-0.205506012044118,-0.384080167867647,-0.163498696682353,-0.214107574713235,-0.336207651607353,-0.0269405000470588,-0.299490367852941,-0.328440487,-0.00254842592058824,-0.537684589411765,-0.4577589372,-0.212657788594118,-0.7363904475,-0.760288245588235,-0.0232249918823529
"100","SITTING",1,47,4,0.277580317234042,-0.0154353244340426,-0.10253102039234,-0.923624231276596,-0.872453590829787,-0.869924423617021,0.925925623617021,-0.171675257389362,-0.146440962319149,-0.978042442553191,-0.958713430851064,-0.939276384255319,0.065790570142766,0.00293069348442553,-0.00581339307427659,-0.942875607234043,-0.930884725744681,-0.960916575957447,-0.0426626634978723,-0.0407684217191489,0.0783935906191489,-0.933368607659575,-0.895333967021276,-0.934829931276596,-0.0935695369148936,-0.0489884704148936,-0.0536811670551064,-0.950794028297873,-0.963335927446808,-0.964799213617021,-0.885440431489362,-0.888397188085107,-0.885440431489362,-0.888397188085107,-0.943071391489362,-0.938026395319149,-0.886463164893617,-0.888524377234043,-0.963636558085106,-0.957792824680851,-0.933932095531915,-0.896308010425532,-0.91899506,-0.92034671319149,-0.868678725978723,-0.856963192127659,-0.200954310191489,-0.124855065857447,-0.108970221438298,-0.946811084468085,-0.933184514680851,-0.955154514893617,-0.944114163617021,-0.933275375957447,-0.965495435531915,0.0578632185744681,-0.138638520723404,-0.0760042927744681,-0.923418867659574,-0.924720818085107,-0.936990854255319,-0.937283213404255,-0.882719090425532,-0.940109703404256,-0.178979887668511,-0.394227567957447,-0.121835353370213,-0.907208010212766,-0.895987391702127,-0.0663639369702128,-0.937283078723404,-0.938218748510638,0.285037019574468,-0.916881821276596,-0.890417595531915,-0.212788760361702,-0.959130378297873,-0.95890780212766,0.0734285781446809
"101","SITTING",3,52,4,0.273664369230769,-0.0181702200903846,-0.107697621040385,-0.8299171225,-0.720493248384615,-0.710397814048846,0.357454139365385,0.160100065480769,0.265965589807692,-0.952840823269231,-0.964641294230769,-0.961155941730769,0.0811216263288462,0.0107046199954615,0.00149907999519231,-0.861146612884615,-0.825455313269231,-0.858654794038461,-0.0147878905288462,-0.0960824491153846,0.103137151684615,-0.870355483076923,-0.728546585465385,-0.762612169615385,-0.104467612668846,-0.0297809089134615,-0.0510111023288462,-0.880991218076923,-0.876291325,-0.872386584807692,-0.757021941538461,-0.805495820961538,-0.757021941538461,-0.805495820961538,-0.838576977692308,-0.853188309038462,-0.744107521730769,-0.752346198653846,-0.873707259038461,-0.893023681730769,-0.848158902115385,-0.767966882115385,-0.784370994230769,-0.823309968461539,-0.714898382980769,-0.695637563511347,-0.339597170517308,-0.151724472153846,-0.00563783095576923,-0.866659911538462,-0.831706207307692,-0.844693158461538,-0.867736655384615,-0.830856120192308,-0.871247856538462,-0.134965943711538,-0.218423834442308,-0.124448270269231,-0.852085486923077,-0.791631710961538,-0.80132631,-0.876606626346154,-0.698100612717885,-0.773143267692308,-0.196514648166923,-0.335812578084615,-0.104453725790385,-0.824158393653846,-0.82557438,-0.0309223089711538,-0.856435288653846,-0.848664290384615,0.239583007451923,-0.802284802307692,-0.762749106346154,-0.155033954913462,-0.892658755961539,-0.901110643076923,0.198629380596154
"102","SITTING",5,44,4,0.274591224318182,-0.0220799319813636,-0.0982926260840909,-0.194297573627273,0.148913931681818,0.213194324560682,0.825990470227273,-0.268002078863636,-0.377732562954545,-0.945028221363636,-0.927830054090909,-0.900760389545454,0.0556265205788636,0.0330755228545454,0.00792413713636364,-0.24257249114,-0.11567701735,-0.340063645227273,0.0257842559695455,-0.121044008154545,-9.23868704545568e-05,-0.482254128181818,-0.0288407155295455,0.150428799431818,-0.114725959615909,-0.0642249279409091,-0.0501463820954545,-0.600498380454545,-0.475212008704545,-0.205631083290909,0.00776888140909091,0.0237460276136363,0.00776888140909091,0.0237460276136363,-0.207996976084091,-0.146053304883864,0.00298381397727273,-0.158932324727273,-0.442992157954545,-0.494963137931818,-0.204169050247727,0.0763400179545455,0.00807567439318182,-0.191646108714773,0.110192204527273,0.222808109640909,-0.390796160909091,-0.105270859320455,-0.182711136159091,-0.265927263781818,-0.135144606863636,-0.263911103056818,-0.287555182725,-0.157584612136364,-0.416655069545454,-0.273693969136364,-0.327821194363636,-0.342063347,-0.423549299545455,-0.176362985727273,0.150593891863636,-0.5050396625,0.0411214973809091,0.0397782947795454,-0.209902555136364,-0.359658369818182,-0.230576700254545,0.0249036162954545,-0.137396123702273,-0.0599946450656818,-0.143174422864773,-0.157667877295455,0.0470872273181818,-0.253642585227273,-0.24293163598,-0.0564304957136364,-0.487677184840909,-0.542148014931818,0.0561865595454546
"103","SITTING",6,55,4,0.280979230363636,-0.01189733639,-0.103066033565455,-0.683759099636364,-0.399363183654546,-0.286678920909091,0.793890348,-0.268238735763636,-0.409213123745455,-0.947345125636364,-0.927000163563636,-0.900319320181818,0.0807712268400001,-0.0367762892254545,-0.00971353022727273,-0.717920242363636,-0.704198503636364,-0.718567216909091,-0.00500102000272728,-0.0770762496145455,0.0871695211090909,-0.761287197090909,-0.367568061454545,-0.307302726727273,-0.113737102329091,-0.0268163633927273,-0.0279289933781818,-0.847966559818182,-0.745558017636364,-0.719972202181818,-0.488462931854545,-0.526360014529091,-0.488462931854545,-0.526360014529091,-0.690389575090909,-0.705773809636363,-0.405828425272727,-0.433927084436364,-0.751436859636364,-0.791311753090909,-0.690083844018182,-0.533421496943636,-0.47976487656,-0.681932071636364,-0.376314550236364,-0.248727009381818,-0.344564040254546,-0.251272263945455,-0.131267337163636,-0.723857024545454,-0.712297118909091,-0.693477377636364,-0.737694583090909,-0.716043534545454,-0.742388314,-0.173193991530909,-0.429404309909091,-0.3360744056,-0.760686379818182,-0.532507172618182,-0.469950824803636,-0.764612914545455,-0.290326351454545,-0.326029762363636,-0.392818969345455,-0.378575626236364,-0.356939996558182,-0.563731073398182,-0.580986787945454,-0.0792374230436364,-0.688686891454545,-0.731022522727273,0.0559242793418182,-0.554729918914545,-0.454910442876364,-0.265237069350909,-0.781035602181818,-0.821479123636364,-0.0340218547436364
"104","SITTING",7,48,4,0.235504004166667,-0.00828749960208333,-0.0862774531875,-0.9276228355,-0.896295184375,-0.882900887833333,0.459738653875,0.196453867145833,0.288797901854167,-0.88837782,-0.94628943125,-0.895436323958334,0.0970414586041666,-0.00797902826666667,-0.0287285181354167,-0.968397698541667,-0.958494523333333,-0.96678800625,-0.0129937826704167,-0.118584008375,0.123395408083333,-0.96286683625,-0.930485804375,-0.939416293958334,-0.0983014410833333,-0.0453671155872708,-0.0498509066041667,-0.9737606325,-0.968884482708333,-0.975496741666667,-0.902765454583333,-0.855061718541667,-0.902765454583333,-0.855061718541667,-0.966660079583333,-0.959201301666666,-0.9066300075,-0.912874663958333,-0.975852670625,-0.965074781458333,-0.939702312083333,-0.917913931458333,-0.91718796625,-0.9236910231875,-0.8924568093125,-0.875033889375,-0.2880191945625,-0.0974403035270833,-0.0281274894333333,-0.96909582875,-0.960349165,-0.962201871875,-0.97054451125,-0.959377514375,-0.970054402916667,-0.06347846659375,-0.264252454354167,-0.126072524214583,-0.955877682083333,-0.938841325,-0.940804692083333,-0.965248605833333,-0.926586017083334,-0.94474708,-0.177927924841667,-0.277060304879167,-0.0739840232333334,-0.896128533354167,-0.859382229583334,-0.0661184243104167,-0.960712298125,-0.956721917916666,0.12221875881875,-0.932588247708333,-0.915968228541666,-0.174944630583333,-0.967318106041667,-0.9647536425,0.0626955418204167
